,0,1
4817,من ریاضیم بد نبود،ولی بدم میومد،هم از خودش هم بچه های که میرفتن ریاضی:))) دور از جون می‌گفتیم پسری که ریاضی میخونه چیه؟؟؟همون اتفاقا برای پزشکی هم نرفتم تجربی چون عاشق باغداری و کشاورزی بودم ,HATE
4818,"""حالا اگه پروپرانولول اون """"لو"""" رو نداشت، با استامینوفن کدئین اشتباه گرفته میشد؟    یا مثلا همکلاسیاش مسخرش می‌کردن؟    نمی‌چرخه رو زبون آخه  """,OTHER
4819,ایششش  توییتم دو تا فیو میخوره  میترسم جاج نشه  همش به فکر حمله بودم   اره بابا چروک چروک,OTHER
4820,عجب چیزی گفت واقعا چرا ,SURPRISE
4821,منم میام  ,OTHER
4822,  عجب کلکی زدی ایول,SURPRISE
4823,تیکه انداخته به مسئولین ایرانی، اینقدر به این گیر نده حالا.  ,OTHER
4824,اقا مهدي، هممون از فكرش هم مثل سگ مي ترسيم برادر من، تو مَردي كه ازش مي نويسي، زود خوب شو خودت رو لوس نكن ,FEAR
4825,باور کن فکرشم ترسناکه از ترس جونت از شهرت با ی کوله پشتی بخوای فرار کنی  ,FEAR
4826,عجیبه یه لقب ندادی بهمون چلیپا جان ,SURPRISE
4827, مگه کودکستانه؟,SURPRISE
4828,انگار از سلامت اونا خبردارن   کارا میکنن آدم میمونه ,SURPRISE
4829,از بچه ای که گنده حرف بزنه اصلا خوشم نمیاد     بچه باید خنگ باشه ,HATE
4830,دقیق   کمر بسته ملت بکشه این مردک بی تدبیر,ANGRY
4831,نکنه وقتی بزرگ بودی باهات اینکارو کردن ,SURPRISE
4832,من از این حجم‌‌ از بی تفاوتیِ خودم دارم میترسم ,FEAR
4833,چندروزه عصبانی هستید بانو ,OTHER
4834,هیچ وقت فکر نمیکردم ی روزی بیاد ک باشگاه رفتنو پیاده روی رفتن برام ممنوع باشه    این کرونا واقعن چ کوفتی بود افتاد ب جونمون  ,ANGRY
4835,از لباس اتو كردن بيزارم اغلب چروكم ,HATE
4836,تازه ی چیز دیگه هم هست، هرچقد دلت بخواد میتونی اختلاس و تجاوز کنی بعد فرار کنی، این اپشن و هیچ کشوری نداره  ,ANGRY
4837,رشتی مگ ,SURPRISE
4838,خیلی اوضاع عجیب شده. اول صیانت از آرا، الانم این. چرا اینطوری میکنن؟؟!!  ,SURPRISE
4839,همیشه فوبیای اینکه نکنه یه گندی بزنم نذاشته به اون مرحله برسم  ,FEAR
4840,چرا اون سوسکه بعد از یه روز طولانی حالا که میتونست از مخفیگاهش بیاد بیرون،باید تو رو ببینه و از ترس جونش مجبور شه دوباره به مخفیگاهش برگرده؟ ,OTHER
4841,خدارو شکر همین یک بار جزو دسته نگران ها قرار نمیگیرم ,HAPPY
4842,شرایط هتل‌های مکه و مدینه رو زدن تو کاروان حج. یه‌لحظه تو دلم خالی شد از اینکه یک ماه تنها برم سرزمینی که عشق و نفرت توامانیم نسبت بهش. معلوم نیست چه اتفاقاتی بیفته.  کاش می‌شه ده روزه اعمال و زیارات رو بجا آورد و برگشت.     #حج۹۸,FEAR
4843,میمون دروغگو ,ANGRY
4844,از اسانس موز و توت فرنگی متنفرمممم ,HATE
4845,خرگوش بهتره حالا فوقش تو انبار هم باشه مشکلی پیش نمیاد ,OTHER
4846,  خدا رو شکر پیدا شد ,HAPPY
4847,قرمه سبزیه مگه جا بیفته  ,SURPRISE
4848,تو خوده تَرسی ,FEAR
4849,ای جمله #خررررر پرستان درعین #خررررر پرستی چون مرده‌ی فسرده   روبه صفت ریاکاررسواوروسیاهید  دجال ِ خر؛ریایی، کرده خدای خویش،یابو  یابویِ خودپسندید،آن روح یِ یابو  روحش فروخت بشیطان،چون ظلمت وسیاهی  دجالِ خر، خمینی!زان پس بودشیاطین   در کسوت قداست #ظلمات_الشیاطین_خامنه_ای  آمدزمانه دیو,HATE
4850,این حرفا چیه !!  کی همچین اراجیفی رو به تو نسبت داده مشتی ؟؟؟!!!  شما آقایی   از خیلیا سری   دلت گُندس   خودمم کوچیکتم   نبینم ازین حرفا دیگه با وفا  ,OTHER
4851,الان کجایی ,SURPRISE
4852,نوکرم مرسی  ,HAPPY
4853,در نهایت میان تو اجتماع همه درگیر میشیم  اون خطرناکه,FEAR
4854,سوالات انحرافی واسش ارسال شده  ‌همچین دانش اموز پدر سوخته ای همچین معلم بدجنسی هم داره ,ANGRY
4855,"""انقد به حرفم اعتقاد دارم که مو به مو شو یادم باشه. تو پین کن هر روز ببینیش  واسه قسمت """"برگشتن فوج فوج جوونا از دین"""" جواب نداشتی و ندارین، زدی تو خاکی """"سگ و توله و تپه و مموتی""""!    بلبلی بزن مث...  """,ANGRY
4856,عههه منم وقتی میترسیدم مامانم اینو میخوند ,SURPRISE
4857,ما هم عجب وضعی داریم تو خونمون بابام یکاری میکنه یا دست به یک جایی میزنه سریع میگم دستتو بشور میگه قبل از کرونا انقدر وسواسی نبودی میگم ربطی به وسواس بودن نداره من میترسم اگه خدایی نکرده کرونا بگیری ما متوجه نشیم یک وقت خدایی نکرده بخاطرت ما هم بگیریم اینجوری وسواسم جون دوستم ,FEAR
4858,یکم ترس داشت   ولی خوب بود,FEAR
4859,نه داداش،مگه حقوق نجومیشونو،پر،بدیم اینم که نمیکن،نامردها کوفت تون شه ,ANGRY
4860,شاید ویژگی بدی باشه اما از گریه کردن جلوی کسی متنفرم ,HATE
4861,برو عامووووووو   یادتون رفته چه اشکی میریختین وقتی تراکتور زدتون ؟؟؟    تقصیر ماس که انتقام شمارو گرفتیم ! بشکنه این دست که نمک نداره  ,OTHER
4862,اين مال خودمه  هركيم از اين به بعد زر بزنه بلاك,ANGRY
4863,  بیا اینم از خوبیش زنگ هم نزنه میگی چرا سراغمو نمیگیره؟!   شایدم اگه زیاد کلافت کرد چاقو لازم شده یه دونه از اینا بفرست براش  ,SURPRISE
4864,همینطور ممنووون  ,HAPPY
4865,دزد دزد میاره منافق منافق موریانه موریانه خدایا عاقبتمون بخیر کن ,SAD
4866,یه لحظه ترسیدم بعد رفتم بیوتو دیدم خیالم راحت شد ,OTHER
4867,من نمیدنم چرا خیلیاتز دیدن مو تو غذا اینقدر متنفرن من مشکل ندارم زیاد درش میارم ادامه غذا ,SURPRISE
4868,معارف ۸۵ سخت ترین معارف تمام ادوار بود. یه مشت مزخرفاتی که معلوم نبود از چه سوراخی در آوردن. فیزیک ۸۴ هم واقعا ترسناک بود. یادم افتاد دوباره اعصابم خرد شد  ,FEAR
4869,اره از سروصدا هم بدش میاد  همه رو زابه‌راه کردم  ,HATE
4870,نسبت به پرسنل مدارس پسرانه بدبین شدم  البته دور از جون شما  ,SAD
4871,مرسی هستی اصلا  ,HAPPY
4872,دوست دارم  ,HAPPY
4873,عه خب پس خیالم راحت شد  ,HAPPY
4874,برا من کار به جراحی کشید دوتا پایینیو با فاصله یک هفته کشیدم  بالاییا نصفه نیمه در اومدن ولی میترسم برم بکشمشون ,FEAR
4875,همه دوستانی که برای دعواهای خاله زنکی شون به مردم کویر القاب متوهم و کم عقل و... رو دادن، حواسشون هست به مردم نازنین شهرهای کویری ایرانمون توهین کردن؟  به خدا نازنین تر از این مردم ندیدم  میان دعوا کمی هم فکر کنیم  ,OTHER
4876,اکست پیش منه چقدر میدی ندمش دست بابات ,OTHER
4877,وااای دقیقااااا   البته منم همین فکرو میکنم از بس همه چی دروغه  ,SAD
4878,خسته نباشی  ,OTHER
4879,عجب    تو این شرایط بحرانی,SURPRISE
4880,بیمار واگیر دار همه جا رو گرفته عشق و حال .... ,SAD
4881,کدوم خری همچین حرفی زده  ,ANGRY
4882,وایییی ببین کی اومده    عاواتارشو  چه بهت میاد  ,HAPPY
4883,مگه شک داشتین ,SURPRISE
4884,آقای قلیان شما اهل بشرویه هستید؟  سلام ما رو هم از نهبندان داشته باشین ما خیلی ارادت داریم ,HAPPY
4885,مرسیی عزیز دلم ,HAPPY
4886,چهره ی واقعی آدمها در عصبانیت نمایان میشود  ,OTHER
4887,عجب نامردیه  ,SURPRISE
4888,آخ آخ کاکو اینا خیلی ترسناکن ,FEAR
4889,دزدیه دیگه مگه دزدی اینه ک از دیوار خونه مردم بری بالا  ,ANGRY
4890,زشته ,ANGRY
4891,همينكه اعتراض ميكنى خيلى مردى  ,HAPPY
4892,مامان سوباسا هم قبوله   از بچگی متفاوت بودم ,OTHER
4893,وحشتناکید وحشتنااااک  ,FEAR
4894,چرا گفت یمن بعد ۲ سال مقاومت؟ ,SURPRISE
4895,شما کوالا ندارین که مردم بخاطرتون به هر دری بزنن ,OTHER
4896,چه فیلمی  ...شبی که دیدمش کلا تو فکر بودم و اعصابم داغون بود,ANGRY
4897,آخ آخ میبینی ,OTHER
4898,زاویه سازی دیگه چه کوفتیه ؟ ,ANGRY
4899,عجب دوره زمانه ای شده!  ,SURPRISE
4900,خب پس هیچی ,OTHER
4901,میترسم منم شیطون بشم ,FEAR
4902,من ۱۰۰ تا دارم و خیلیم ماهن همشون سوز به دلت  ,HAPPY
4903,خیلی مسخره است  ,HATE
4904,چی؟ ,SURPRISE
4905,ینی چی چطوری  ,SURPRISE
4906,عجب خیر مودبانه ای....   خدا رو شکر اگه می گفتی..بله...من اصلا بلد نبودم ,SURPRISE
4907,آخ گفتی  ,OTHER
4908,خوشش میاد ازت . عصبیه چرا تو چرا خوشت نیومده  ,OTHER
4909,یک نویسنده دسته دهم افطاری نخورده مبتذل که بروشنی ذات عقده ای و ندید بدید و متحجر خودشو عریان نشون داد!  مادرم یک کتاب امضا کرده ازش داره. وقتی رفت با ذلالت و خاکبرسری با #روباه_بنفش افطاری کوفت کرد گفتم بده جرش بدم. حالا برده قایمش کرده. ,ANGRY
4910,چرا خب ,SURPRISE
4911,قلم خوبی دارید   واقعا ترسناکه حتی خوندنش چه برسه به تجربه کردنش   افسوس که قدر سلامتیمونو تا وقتی هست نمیدونیم ,FEAR
4912,من متنفرم همش خالی بندیه ,HATE
4913,چطوریه ,SURPRISE
4914,کاملا صحیح ,OTHER
4915,انگار به بلوغ عقلی و عاطفیه کامل نرسیدن واقعا منم متنفر شدم از ازدواج و رابطه انقد که همه پوچ و الکین ,HATE
4916,این جمله مال ما بود تو برای چی زدی.  ,SURPRISE
4917,وای منم بدم میاد ...,HATE
4918,خیلیم ممنون  ,HAPPY
4919,اینقدر از آدمه مست بدم میاد که میتونم یدونه بزنم تو گوشش بگم به خودت بیا (۱در ۱۰۰۰ کیوت میشه),HATE
4920,اخ گفتی ,OTHER
4921,24 ساله باهمیم ,HAPPY
4922,در واقع من از تاریکی مطلق تو مکان های ناشناس میترسم ولی مثلا تو اتاق خودم دقیقا شرایطه خواب ایده الم تاریکی مطلق  ,FEAR
